Unnamed: 0,country,date,demand,type
,CZ,2020-08-09,9606900.0,power
,DK,2020-08-10,3034500.0,power
,CZ,2020-08-10,20435800.0,power
,BG,2020-08-10,3823000.0,power
,BE,2020-08-10,75287000.0,power
,HR,2020-08-10,8434800.0,power
,AT,2020-08-10,14503100.0,power
,DK,2020-08-11,3001500.0,power
,BE,2020-08-11,78415700.0,power
,BG,2020-08-11,3669000.0,power
,CZ,2020-08-11,20102400.0,power
,HR,2020-08-11,8236299.999999999,power
,AT,2020-08-11,21094900.0,power
,DK,2020-08-12,2358500.0,power
,BG,2020-08-12,4126000.0,power
,HR,2020-08-12,8155800.0,power
,BE,2020-08-12,79858000.0,power
,CZ,2020-08-12,20450300.0,power
,AT,2020-08-12,18163500.0,power
,HR,2020-08-13,8243200.000000001,power
,CZ,2020-08-13,20113900.0,power
,BG,2020-08-13,4014000.0,power
,AT,2020-08-13,10269800.0,power
,BE,2020-08-13,84930900.0,power
,DK,2020-08-13,2411300.0,power
,AT,2020-08-14,12353300.0,power
,BE,2020-08-14,85536500.0,power
,DK,2020-08-14,3451000.0,power
,HR,2020-08-14,8170900.0,power
,CZ,2020-08-14,20336300.0,power
,BG,2020-08-14,4201000.0,power
,DK,2020-08-15,2171600.0,power
,HR,2020-08-15,7717100.0,power
,CZ,2020-08-15,20487200.0,power
,BG,2020-08-15,4207000.0,power
,AT,2020-08-15,10870600.0,power
,BE,2020-08-15,77744200.0,power
,BG,2020-08-16,4207000.0,power
,HR,2020-08-16,8057900.0,power
,CZ,2020-08-16,13860500.0,power
,AT,2020-08-16,10847300.0,power
,BE,2020-08-16,77544800.0,power
,DK,2020-08-16,2069500.0,power
,AT,2020-08-17,21009000.0,power
,CZ,2020-08-17,20432000.0,power
,HR,2020-08-17,8692000.0,power
,BE,2020-08-17,82623600.0,power
,BG,2020-08-17,4177000.0,power
,DK,2020-08-17,2743800.0,power
,BG,2020-08-18,4244000.0,power
,AT,2020-08-18,23497700.0,power
,DK,2020-08-18,3151500.0,power
,BE,2020-08-18,74984300.0,power
,HR,2020-08-18,8813700.0,power
,CZ,2020-08-18,20765200.0,power
,BE,2020-08-19,67733500.0,power
,CZ,2020-08-19,20890300.0,power
,BG,2020-08-19,4285000.0,power
,AT,2020-08-19,10308500.0,power
,DK,2020-08-19,2232000.0,power
,HR,2020-08-19,5634600.0,power
,BE,2020-08-20,76208900.0,power
,DK,2020-08-20,2707600.0,power
,CZ,2020-08-20,20684300.0,power
,BG,2020-08-20,4315000.0,power
,AT,2020-08-20,12943500.0,power
,HR,2020-08-20,5832100.0,power
,AT,2020-08-21,11695800.0,power
,HR,2020-08-21,4821300.0,power
,CZ,2020-08-21,18659200.0,power
,BG,2020-08-21,4285000.0,power
,DK,2020-08-21,3177300.0,power
,BE,2020-08-21,70944300.0,power
,CZ,2020-08-22,2849500.0,power
,BE,2020-08-22,54099900.0,power
,AT,2020-08-22,10804000.0,power
,DK,2020-08-22,2315800.0,power
,BG,2020-08-22,4251000.0,power
,HR,2020-08-22,4723300.0,power
,HR,2020-08-23,4505800.0,power
,AT,2020-08-23,4606100.0,power
,DK,2020-08-23,2314000.0,power
,BG,2020-08-23,4325000.0,power
,CZ,2020-08-23,2845900.0,power
,BE,2020-08-23,55599500.0,power
,BE,2020-08-24,76163300.0,power
,CZ,2020-08-24,2965900.0,power
,DK,2020-08-24,3679600.0,power
,BG,2020-08-24,4361000.0,power
,HR,2020-08-24,4759000.0,power
,AT,2020-08-24,18565500.0,power
,AT,2020-08-25,17791300.0,power
,HR,2020-08-25,6378800.0,power
,CZ,2020-08-25,3267300.0,power
,BG,2020-08-25,4264000.0,power
,BE,2020-08-25,74362000.0,power
,DK,2020-08-25,2185500.0,power
,CZ,2020-08-26,3023300.0,power
,AT,2020-08-26,16822900.0,power
,DK,2020-08-26,2076400.0,power
,HR,2020-08-26,7944800.0,power
,BE,2020-08-26,80131400.0,power
,BG,2020-08-26,4204000.0,power
,CZ,2020-08-27,3038800.0,power
,BE,2020-08-27,91715100.0,power
,HR,2020-08-27,9715400.0,power
,BG,2020-08-27,4237000.0,power
,AT,2020-08-27,16924800.0,power
,DK,2020-08-27,3695100.0,power
,AT,2020-08-28,10054400.0,power
,BG,2020-08-28,4331000.0,power
,BE,2020-08-28,83278400.00000001,power
,DK,2020-08-28,2664799.9999999995,power
,HR,2020-08-28,9150800.0,power
,CZ,2020-08-28,3044300.0,power
,DK,2020-08-29,2621900.0,power
,BE,2020-08-29,80810800.0,power
,AT,2020-08-29,10840000.0,power
,CZ,2020-08-29,2975600.0,power
,HR,2020-08-29,8718100.0,power
,BG,2020-08-29,4307000.0,power
,DK,2020-08-30,2683400.0,power
,BE,2020-08-30,66734899.99999999,power
,BG,2020-08-30,4281000.0,power
,HR,2020-08-30,8182500.0,power
,CZ,2020-08-30,2996500.0,power
,AT,2020-08-30,9973500.0,power
,AT,2020-08-31,9851300.0,power
,DK,2020-08-31,3419000.0,power
,BG,2020-08-31,4298000.0,power
,CZ,2020-08-31,3103800.0,power
,HR,2020-08-31,9844100.0,power
,BE,2020-08-31,81277900.0,power
1591.0,PT,2020-09-01,397.965,power
1592.0,RO,2020-09-01,59.0,power
1593.0,SE,2020-09-01,3.2,power
1594.0,SI,2020-09-01,14.823,power
1595.0,SK,2020-09-01,70.568,power
1585.0,LT,2020-09-01,9.3,power
,AT,2020-09-01,14882699.999999998,power
,CZ,2020-09-01,3118700.0,power
1577.0,EU27_2020,2020-09-01,8071.407,power
1590.0,PL,2020-09-01,153.132,power
,DK,2020-09-01,3929100.0,power
,BG,2020-09-01,4338000.0,power
1571.0,CY,2020-09-01,0.0,power
1589.0,NL,2020-09-01,1030.061,power
1578.0,FI,2020-09-01,38.0,power
1587.0,LV,2020-09-01,36.339,power
1586.0,LU,2020-09-01,2.557,power
1584.0,IT,2020-09-01,2376.0,power
1573.0,DE,2020-09-01,1090.0,power
1583.0,IE,2020-09-01,299.297,power
1582.0,HU,2020-09-01,175.0,power
1580.0,GR,2020-09-01,344.076,power
1579.0,FR,2020-09-01,358.571,power
,HR,2020-09-01,9971000.0,power
1576.0,ES,2020-09-01,890.0,power
1575.0,EE,2020-09-01,8.787,power
,BE,2020-09-01,81858400.0,power
1588.0,MT,2020-09-01,32.642,power
,AT,2020-09-02,10485300.000000002,power
,BG,2020-09-02,4242000.0,power
,DK,2020-09-02,2823700.0,power
,BE,2020-09-02,83043100.0,power
,CZ,2020-09-02,3104700.0,power
,HR,2020-09-02,10460600.0,power
,HR,2020-09-03,10173600.0,power
,CZ,2020-09-03,3159800.0,power
,AT,2020-09-03,10776900.0,power
,BE,2020-09-03,73910300.0,power
,BG,2020-09-03,4280000.0,power
,DK,2020-09-03,3241900.0,power
,DK,2020-09-04,3017100.0,power
,HR,2020-09-04,7788300.0,power
,AT,2020-09-04,10599400.0,power
,BG,2020-09-04,4215000.0,power
,CZ,2020-09-04,3128600.0,power
,BE,2020-09-04,76721300.0,power
,DK,2020-09-05,2658700.0,power
,BE,2020-09-05,53526500.0,power
,HR,2020-09-05,5252200.0,power
,AT,2020-09-05,9256200.0,power
,CZ,2020-09-05,2951200.0,power
,BG,2020-09-05,4193000.0,power
,AT,2020-09-06,9374900.0,power
,BG,2020-09-06,4317000.0,power
,BE,2020-09-06,57796800.0,power
,DK,2020-09-06,2940900.0,power
,CZ,2020-09-06,2888500.0,power
,HR,2020-09-06,5763100.0,power
,CZ,2020-09-07,2442300.0,power
,BE,2020-09-07,71189700.0,power
,HR,2020-09-07,7246600.0,power
,DK,2020-09-07,3570500.0,power
,AT,2020-09-07,11281600.0,power
,BG,2020-09-07,4283000.0,power
,CZ,2020-09-08,2446900.0,power
,BG,2020-09-08,4330000.0,power
,DK,2020-09-08,2750200.0,power
,HR,2020-09-08,8288200.000000001,power
,BE,2020-09-08,78494100.0,power
,AT,2020-09-08,10646700.0,power
,BG,2020-09-09,4358000.0,power
,CZ,2020-09-09,2460500.0,power
,BE,2020-09-09,75616100.0,power
,AT,2020-09-09,10853400.0,power
,HR,2020-09-09,9448000.0,power
,DK,2020-09-09,2781000.0,power
,AT,2020-09-10,12459200.0,power
,DK,2020-09-10,3946100.0,power
,BE,2020-09-10,74646300.0,power
,BG,2020-09-10,4370000.0,power
,HR,2020-09-10,9388000.0,power
,CZ,2020-09-10,2452600.0,power
,BE,2020-09-11,76176400.0,power
,CZ,2020-09-11,2444400.0,power
,AT,2020-09-11,10624700.0,power
,BG,2020-09-11,3799000.0,power
,HR,2020-09-11,9137400.0,power
,DK,2020-09-11,4460300.0,power
,AT,2020-09-12,9746400.0,power
,BG,2020-09-12,3710000.0,power
,HR,2020-09-12,9425800.0,power
,DK,2020-09-12,3107200.0,power
,CZ,2020-09-12,2354400.0,power
,BE,2020-09-12,60722300.0,power
,CZ,2020-09-13,2349700.0,power
,BG,2020-09-13,4140000.0,power
,AT,2020-09-13,9535200.0,power
,HR,2020-09-13,8366799.999999999,power
,BE,2020-09-13,44821200.0,power
,DK,2020-09-13,2638800.0,power
,AT,2020-09-14,12272800.0,power
,HR,2020-09-14,9731000.0,power
,BE,2020-09-14,80238900.0,power
,CZ,2020-09-14,2516000.0,power
,DK,2020-09-14,4006000.0,power
,BG,2020-09-14,4277000.0,power
,HR,2020-09-15,9879600.0,power
,BE,2020-09-15,80266100.0,power
,BG,2020-09-15,4273000.0,power
,DK,2020-09-15,4945800.0,power
,CZ,2020-09-15,2560700.0,power
,AT,2020-09-15,14466200.0,power
,AT,2020-09-16,30746100.0,power
,DK,2020-09-16,3000900.0,power
,BE,2020-09-16,75587300.0,power
,BG,2020-09-16,3989000.0,power
,CZ,2020-09-16,3167100.0,power
,HR,2020-09-16,9915500.0,power
,AT,2020-09-17,18173600.000000004,power
,HR,2020-09-17,9468000.0,power
,BG,2020-09-17,4167000.0,power
,CZ,2020-09-17,3906300.0,power
,DK,2020-09-17,3878400.0,power
,BE,2020-09-17,71846700.0,power
,BG,2020-09-18,4254000.0,power
,BE,2020-09-18,67629600.0,power
,CZ,2020-09-18,3926000.0,power
,HR,2020-09-18,9343300.0,power
,DK,2020-09-18,3911100.0,power
,AT,2020-09-18,13288100.0,power
,CZ,2020-09-19,3820200.0,power
,DK,2020-09-19,3626100.0,power
,BE,2020-09-19,62156100.0,power
,HR,2020-09-19,9304800.0,power
,BG,2020-09-19,4313000.0,power
,AT,2020-09-19,14412600.0,power
,AT,2020-09-20,11802200.0,power
,BG,2020-09-20,4321000.0,power
,DK,2020-09-20,3623200.0,power
,CZ,2020-09-20,3799200.0,power
,BE,2020-09-20,56880800.0,power
,HR,2020-09-20,8918100.0,power
,HR,2020-09-21,9860500.0,power
,DK,2020-09-21,5091400.0,power
,AT,2020-09-21,11274000.0,power
,BG,2020-09-21,4137000.0,power
,BE,2020-09-21,63471800.0,power
,CZ,2020-09-21,4005100.0,power
,BE,2020-09-22,69502500.0,power
,HR,2020-09-22,9639900.0,power
,CZ,2020-09-22,4018200.0,power
,DK,2020-09-22,4292500.0,power
,BG,2020-09-22,4012000.0,power
,AT,2020-09-22,10887900.0,power
,BE,2020-09-23,63569000.0,power
,AT,2020-09-23,23336400.0,power
,HR,2020-09-23,9374700.0,power
,DK,2020-09-23,3507300.0,power
,CZ,2020-09-23,4053600.0,power
,BG,2020-09-23,3997000.0,power
,DK,2020-09-24,2935900.0,power
,BG,2020-09-24,3948000.0,power
,CZ,2020-09-24,4094500.0,power
,BE,2020-09-24,52167100.0,power
,HR,2020-09-24,9530000.0,power
,AT,2020-09-24,29241800.0,power
,CZ,2020-09-25,4138200.0,power
,DK,2020-09-25,5427400.0,power
,AT,2020-09-25,11376300.0,power
,HR,2020-09-25,8456000.0,power
,BG,2020-09-25,4007000.0,power
,BE,2020-09-25,59596900.0,power
,BE,2020-09-26,39058600.0,power
,CZ,2020-09-26,3947300.0,power
,BG,2020-09-26,3776000.0,power
,DK,2020-09-26,2661800.0,power
,HR,2020-09-26,5060800.0,power
,AT,2020-09-26,10786100.0,power
,DK,2020-09-27,2244400.0,power
,AT,2020-09-27,10676300.0,power
,BE,2020-09-27,44128400.0,power
,HR,2020-09-27,5073900.0,power
,BG,2020-09-27,3785000.0,power
,CZ,2020-09-27,3925800.0,power
,BG,2020-09-28,3800000.0,power
,DK,2020-09-28,4902400.0,power
,HR,2020-09-28,7294800.0,power
,AT,2020-09-28,10821300.0,power
,BE,2020-09-28,69594200.0,power
,CZ,2020-09-28,4142700.0,power
,BE,2020-09-29,71746000.0,power
,BG,2020-09-29,3761000.0,power
,AT,2020-09-29,11020000.0,power
,HR,2020-09-29,8275799.999999999,power
,CZ,2020-09-29,5183600.0,power
,DK,2020-09-29,4651000.0,power
,BE,2020-09-30,66486300.0,power
,HR,2020-09-30,8692000.0,power
,CZ,2020-09-30,5494900.0,power
,BG,2020-09-30,4135000.0,power
,DK,2020-09-30,4478600.0,power
,AT,2020-09-30,11049000.0,power
1613.0,LT,2020-10-01,15.1,power
1622.0,SI,2020-10-01,13.674,power
,HR,2020-10-01,9435700.0,power
1601.0,DE,2020-10-01,1244.0,power
1620.0,RO,2020-10-01,90.0,power
1621.0,SE,2020-10-01,3.0,power
1623.0,SK,2020-10-01,83.134,power
1619.0,PT,2020-10-01,344.539,power
1618.0,PL,2020-10-01,179.617,power
1617.0,NL,2020-10-01,904.367,power
1616.0,MT,2020-10-01,28.822,power
1614.0,LU,2020-10-01,2.557,power
1604.0,ES,2020-10-01,570.0,power
1603.0,EE,2020-10-01,12.317,power
1606.0,FI,2020-10-01,41.0,power
,DK,2020-10-01,2525500.0,power
,BG,2020-10-01,5073000.0,power
,AT,2020-10-01,17838600.0,power
,BE,2020-10-01,72069600.0,power
1599.0,CY,2020-10-01,0.0,power
,CZ,2020-10-01,6234400.0,power
1608.0,GR,2020-10-01,297.89,power
1610.0,HU,2020-10-01,219.0,power
1611.0,IE,2020-10-01,253.68,power
1612.0,IT,2020-10-01,1870.0,power
1607.0,FR,2020-10-01,304.095,power
1615.0,LV,2020-10-01,36.005,power
1605.0,EU27_2020,2020-10-01,7252.523,power
,AT,2020-10-02,18227900.0,power
,BG,2020-10-02,5483000.0,power
,HR,2020-10-02,10853600.0,power
,DK,2020-10-02,3100700.0,power
,CZ,2020-10-02,6065300.0,power
,BE,2020-10-02,68271600.0,power
,BE,2020-10-03,60151500.0,power
,BG,2020-10-03,5474000.0,power
,HR,2020-10-03,8236299.999999999,power
,CZ,2020-10-03,4687500.0,power
,DK,2020-10-03,1853800.0,power
,AT,2020-10-03,7525300.0,power
,DK,2020-10-04,2326000.0,power
,HR,2020-10-04,8022300.0,power
,BG,2020-10-04,5354000.0,power
,CZ,2020-10-04,4580400.0,power
,BE,2020-10-04,26274100.0,power
,AT,2020-10-04,2719500.0,power
,CZ,2020-10-05,5997100.0,power
,HR,2020-10-05,8881200.0,power
,BG,2020-10-05,5329000.0,power
,AT,2020-10-05,21877200.0,power
,DK,2020-10-05,4542100.0,power
,BE,2020-10-05,49219900.0,power
,AT,2020-10-06,30214100.0,power
,BG,2020-10-06,4476000.0,power
,DK,2020-10-06,4588599.999999999,power
,BE,2020-10-06,54134900.0,power
,HR,2020-10-06,9230900.0,power
,CZ,2020-10-06,6213200.0,power
,HR,2020-10-07,8735100.0,power
,AT,2020-10-07,31371300.0,power
,CZ,2020-10-07,6293000.0,power
,BE,2020-10-07,61248800.0,power
,DK,2020-10-07,4795600.0,power
,BG,2020-10-07,4190000.0,power
,DK,2020-10-08,3579900.0,power
,HR,2020-10-08,9040100.0,power
,AT,2020-10-08,24433300.0,power
,CZ,2020-10-08,6246200.0,power
,BG,2020-10-08,4799000.0,power
,BE,2020-10-08,62662500.0,power
,BE,2020-10-09,72394500.0,power
,DK,2020-10-09,5653300.0,power
,AT,2020-10-09,33614300.0,power
,HR,2020-10-09,9178800.0,power
,BG,2020-10-09,5059000.0,power
,CZ,2020-10-09,6201200.0,power
,CZ,2020-10-10,4775400.0,power
,HR,2020-10-10,9226000.0,power
,BE,2020-10-10,32528700.0,power
,AT,2020-10-10,18259800.0,power
,DK,2020-10-10,3416100.0,power
,BG,2020-10-10,4980000.0,power
,CZ,2020-10-11,5996200.0,power
,BE,2020-10-11,33045400.0,power
,AT,2020-10-11,15314400.0,power
,BG,2020-10-11,4728000.0,power
,DK,2020-10-11,4286200.0,power
,HR,2020-10-11,8787600.0,power
,AT,2020-10-12,27963400.0,power
,BE,2020-10-12,67341100.0,power
,DK,2020-10-12,6483200.0,power
,CZ,2020-10-12,6448000.0,power
,HR,2020-10-12,8539400.0,power
,BG,2020-10-12,4672000.0,power
,BG,2020-10-13,4801000.0,power
,DK,2020-10-13,5644900.0,power
,AT,2020-10-13,34474400.0,power
,HR,2020-10-13,8812500.0,power
,BE,2020-10-13,80479300.0,power
,CZ,2020-10-13,6401500.0,power
,DK,2020-10-14,3029800.0,power
,AT,2020-10-14,46484700.0,power
,BE,2020-10-14,83177000.0,power
,CZ,2020-10-14,6934900.0,power
,HR,2020-10-14,8810600.0,power
,BG,2020-10-14,4802000.0,power
,AT,2020-10-15,32660300.0,power
,BE,2020-10-15,82487300.0,power
,DK,2020-10-15,5515600.0,power
,HR,2020-10-15,8964400.0,power
,CZ,2020-10-15,8414800.0,power
,BG,2020-10-15,5033000.0,power
,DK,2020-10-16,7218100.0,power
,BE,2020-10-16,89175000.0,power
,BG,2020-10-16,5212000.0,power
,HR,2020-10-16,8906000.0,power
,AT,2020-10-16,23915100.0,power
,CZ,2020-10-16,7569000.0,power
,HR,2020-10-17,9007800.0,power
,BE,2020-10-17,75864200.0,power
,DK,2020-10-17,4843100.0,power
,BG,2020-10-17,5247000.0,power
,AT,2020-10-17,23566300.0,power
,CZ,2020-10-17,7204900.0,power
,BE,2020-10-18,61040000.0,power
,AT,2020-10-18,23288900.0,power
,BG,2020-10-18,5268000.0,power
,DK,2020-10-18,3513299.9999999995,power
,HR,2020-10-18,9007100.0,power
,CZ,2020-10-18,6475600.0,power
,DK,2020-10-19,8273100.0,power
,BG,2020-10-19,5393000.0,power
,HR,2020-10-19,8832800.0,power
,BE,2020-10-19,65976600.00000001,power
,CZ,2020-10-19,10719100.0,power
,AT,2020-10-19,24941400.0,power
,CZ,2020-10-20,11032000.0,power
,DK,2020-10-20,6271500.0,power
,AT,2020-10-20,29235800.0,power
,BG,2020-10-20,5394000.0,power
,BE,2020-10-20,51135600.0,power
,HR,2020-10-20,8868900.0,power
,AT,2020-10-21,33979800.0,power
,HR,2020-10-21,8952300.0,power
,DK,2020-10-21,5161600.0,power
,BG,2020-10-21,5347000.0,power
,CZ,2020-10-21,7628800.0,power
,BE,2020-10-21,44283100.0,power
,BE,2020-10-22,76381000.0,power
,HR,2020-10-22,8546100.0,power
,DK,2020-10-22,3185300.0,power
,BG,2020-10-22,5422000.0,power
,CZ,2020-10-22,11324300.0,power
,AT,2020-10-22,38721100.0,power
,BG,2020-10-23,4806000.0,power
,DK,2020-10-23,6695500.0,power
,HR,2020-10-23,8405600.0,power
,CZ,2020-10-23,9369800.0,power
,AT,2020-10-23,35125800.0,power
,BE,2020-10-23,77506600.0,power
,BE,2020-10-24,26442600.0,power
,AT,2020-10-24,15582200.0,power
,CZ,2020-10-24,8795700.0,power
,DK,2020-10-24,3136600.0,power
,BG,2020-10-24,4814000.0,power
,HR,2020-10-24,4708600.0,power
,DK,2020-10-25,3747500.0,power
,CZ,2020-10-25,6327600.0,power
,HR,2020-10-25,4670000.0,power
,BE,2020-10-25,31553700.0,power
,BG,2020-10-25,4751000.0,power
,AT,2020-10-25,11831300.0,power
,DK,2020-10-26,5974800.0,power
,AT,2020-10-26,28391800.0,power
,HR,2020-10-26,6791599.999999999,power
,BE,2020-10-26,47726900.0,power
,CZ,2020-10-26,8404700.0,power
,BG,2020-10-26,4828000.0,power
,DK,2020-10-27,2841700.0,power
,BG,2020-10-27,4746000.0,power
,AT,2020-10-27,32626500.0,power
,CZ,2020-10-27,12273000.0,power
,HR,2020-10-27,8147600.0,power
,BE,2020-10-27,37152400.0,power
,BG,2020-10-28,4847000.0,power
,DK,2020-10-28,2896600.0,power
,AT,2020-10-28,31900800.0,power
,HR,2020-10-28,8348400.0,power
,CZ,2020-10-28,8937300.0,power
,BE,2020-10-28,32977600.0,power
,CZ,2020-10-29,14628100.0,power
,HR,2020-10-29,8866000.0,power
,AT,2020-10-29,30452000.0,power
,DK,2020-10-29,6056700.0,power
,BE,2020-10-29,59999900.0,power
,BG,2020-10-29,5459000.0,power
,DK,2020-10-30,4938500.0,power
,HR,2020-10-30,9120100.0,power
,BE,2020-10-30,40939100.0,power
,CZ,2020-10-30,14191800.0,power
,BG,2020-10-30,6185000.0,power
,AT,2020-10-30,32602600.0,power
,AT,2020-10-31,26752500.0,power
,HR,2020-10-31,4620200.0,power
,DK,2020-10-31,4267700.0,power
,BE,2020-10-31,30794700.0,power
,BG,2020-10-31,6213000.0,power
,CZ,2020-10-31,6680000.0,power
1640.0,IT,2020-11-01,2148.0,power
1629.0,DE,2020-11-01,1542.0,power
1634.0,FI,2020-11-01,49.0,power
,DK,2020-11-01,2194200.0,power
1633.0,EU27_2020,2020-11-01,8624.523,power
1635.0,FR,2020-11-01,406.374,power
1636.0,GR,2020-11-01,307.144,power
,BG,2020-11-01,6779000.0,power
1638.0,HU,2020-11-01,291.0,power
1639.0,IE,2020-11-01,262.356,power
1632.0,ES,2020-11-01,659.0,power
1631.0,EE,2020-11-01,19.3,power
1647.0,PT,2020-11-01,316.776,power
,AT,2020-11-01,7587900.0,power
,CZ,2020-11-01,6610000.0,power
1651.0,SK,2020-11-01,88.643,power
1648.0,RO,2020-11-01,167.0,power
1649.0,SE,2020-11-01,4.1,power
,HR,2020-11-01,4626500.0,power
1650.0,SI,2020-11-01,19.984,power
1642.0,LU,2020-11-01,8.413,power
1643.0,LV,2020-11-01,56.466,power
1644.0,MT,2020-11-01,20.351,power
1646.0,PL,2020-11-01,205.889,power
1645.0,NL,2020-11-01,1043.249,power
1641.0,LT,2020-11-01,23.5,power
1627.0,CY,2020-11-01,0.0,power
,BE,2020-11-01,28079700.0,power
,CZ,2020-11-02,9740700.0,power
,BG,2020-11-02,7060000.0,power
,BE,2020-11-02,31553500.0,power
,HR,2020-11-02,7362100.0,power
,DK,2020-11-02,2630300.0,power
,AT,2020-11-02,31433300.0,power
,BE,2020-11-03,56219000.0,power
,BG,2020-11-03,7143000.0,power
,CZ,2020-11-03,19444800.0,power
,AT,2020-11-03,31020900.0,power
,HR,2020-11-03,8957000.0,power
,DK,2020-11-03,3410300.0,power
,AT,2020-11-04,23381300.0,power
,HR,2020-11-04,9145100.0,power
,BG,2020-11-04,7405000.0,power
,BE,2020-11-04,77245300.0,power
,DK,2020-11-04,2752800.0,power
,CZ,2020-11-04,21219800.0,power
,AT,2020-11-05,25408600.0,power
,DK,2020-11-05,2891600.0,power
,CZ,2020-11-05,19727300.0,power
,BE,2020-11-05,71768900.0,power
,BG,2020-11-05,7219000.0,power
,HR,2020-11-05,9518800.0,power
,BG,2020-11-06,7557000.0,power
,BE,2020-11-06,65821500.0,power
,DK,2020-11-06,5852600.0,power
,CZ,2020-11-06,20059900.0,power
,HR,2020-11-06,9134700.0,power
,AT,2020-11-06,27300600.0,power
,CZ,2020-11-07,6909500.0,power
,AT,2020-11-07,25903400.0,power
,BE,2020-11-07,38923200.0,power
,BG,2020-11-07,7696000.0,power
,HR,2020-11-07,9935100.0,power
,DK,2020-11-07,5286300.0,power
,AT,2020-11-08,29367200.0,power
,BG,2020-11-08,7675000.0,power
,CZ,2020-11-08,11821200.0,power
,HR,2020-11-08,9268300.0,power
,BE,2020-11-08,32126500.0,power
,DK,2020-11-08,5229400.0,power
,BG,2020-11-09,7606000.0,power
,AT,2020-11-09,39384400.0,power
,DK,2020-11-09,7669200.0,power
,BE,2020-11-09,73274700.0,power
,CZ,2020-11-09,21517300.0,power
,HR,2020-11-09,9865900.0,power
,BG,2020-11-10,6841000.0,power
,HR,2020-11-10,9508600.0,power
,DK,2020-11-10,7745100.0,power
,BE,2020-11-10,76247300.0,power
,CZ,2020-11-10,21452400.0,power
,AT,2020-11-10,40978100.0,power
,BG,2020-11-11,7231000.0,power
,HR,2020-11-11,9717500.0,power
,CZ,2020-11-11,19389200.0,power
,AT,2020-11-11,46310100.0,power
,DK,2020-11-11,7661700.0,power
,BE,2020-11-11,60892700.0,power
,AT,2020-11-12,38225800.0,power
,DK,2020-11-12,7150900.0,power
,BE,2020-11-12,57901200.0,power
,HR,2020-11-12,9842500.0,power
,BG,2020-11-12,8076000.0,power
,CZ,2020-11-12,20058600.0,power
,DK,2020-11-13,7415200.0,power
,BE,2020-11-13,62640700.0,power
,CZ,2020-11-13,20903400.0,power
,HR,2020-11-13,9861900.0,power
,AT,2020-11-13,45155700.0,power
,BG,2020-11-13,7970000.0,power
,CZ,2020-11-14,6904200.0,power
,BG,2020-11-14,8000000.0,power
,DK,2020-11-14,6990700.0,power
,BE,2020-11-14,29970700.0,power
,AT,2020-11-14,42405200.0,power
,HR,2020-11-14,9822100.0,power
,HR,2020-11-15,9516400.0,power
,BE,2020-11-15,27527600.0,power
,AT,2020-11-15,28373100.0,power
,DK,2020-11-15,2667300.0,power
,BG,2020-11-15,7912000.0,power
,CZ,2020-11-15,6777600.0,power
,BG,2020-11-16,7647000.0,power
,BE,2020-11-16,50548100.0,power
,AT,2020-11-16,46874500.0,power
,HR,2020-11-16,9855000.0,power
,DK,2020-11-16,3838100.0,power
,CZ,2020-11-16,14807900.0,power
,CZ,2020-11-17,14776300.0,power
,DK,2020-11-17,3621100.0,power
,HR,2020-11-17,9884200.0,power
,AT,2020-11-17,50076200.0,power
,BG,2020-11-17,7808000.0,power
,BE,2020-11-17,68862700.0,power
,CZ,2020-11-18,18733400.0,power
,AT,2020-11-18,51455200.0,power
,DK,2020-11-18,2528600.0,power
,HR,2020-11-18,10123100.0,power
,BE,2020-11-18,44823600.0,power
,BG,2020-11-18,7849000.0,power
,DK,2020-11-19,2715500.0,power
,BE,2020-11-19,55393200.0,power
,CZ,2020-11-19,20029300.0,power
,HR,2020-11-19,10145100.0,power
,BG,2020-11-19,7904000.0,power
,AT,2020-11-19,41071200.0,power
,HR,2020-11-20,11634400.0,power
,DK,2020-11-20,8344400.0,power
,AT,2020-11-20,30162100.0,power
,BG,2020-11-20,8183000.0,power
,BE,2020-11-20,80271000.0,power
,CZ,2020-11-20,21707600.0,power
,HR,2020-11-21,7246500.0,power
,CZ,2020-11-21,18243700.0,power
,AT,2020-11-21,43767500.0,power
,DK,2020-11-21,2745900.0,power
,BE,2020-11-21,41254700.0,power
,BG,2020-11-21,8512000.0,power
,BG,2020-11-22,8735000.0,power
,AT,2020-11-22,37934300.0,power
,HR,2020-11-22,9290800.0,power
,CZ,2020-11-22,16783400.0,power
,DK,2020-11-22,2824100.0,power
,BE,2020-11-22,65593800.0,power
,CZ,2020-11-23,22296000.0,power
,BG,2020-11-23,8794000.0,power
,HR,2020-11-23,11897000.0,power
,BE,2020-11-23,96326600.0,power
,AT,2020-11-23,57261300.0,power
,DK,2020-11-23,4431900.0,power
,DK,2020-11-24,3741100.0,power
,CZ,2020-11-24,22434300.0,power
,BE,2020-11-24,87634000.0,power
,HR,2020-11-24,12224900.0,power
,BG,2020-11-24,9035000.0,power
,AT,2020-11-24,55869600.0,power
,BE,2020-11-25,97369800.0,power
,BG,2020-11-25,9076000.0,power
,CZ,2020-11-25,27109100.000000004,power
,DK,2020-11-25,4498800.0,power
,HR,2020-11-25,12795500.0,power
,AT,2020-11-25,51837500.0,power
,AT,2020-11-26,49629600.0,power
,DK,2020-11-26,9785700.0,power
,BE,2020-11-26,109572200.0,power
,HR,2020-11-26,13189300.0,power
,BG,2020-11-26,9062000.0,power
